year	hhid	region	zones	woreda	ea	total_valuefert	total_qty_w	real_tpricefert_cens_mrk	formal_credit	informal_credit	ext_acess	ag_rainy_13	filter	num_mem	weight	hh_headage	femhead	attend_sch	mrk_dist_w	worker	safety_net	soil_qty_rev2	hh_s6bq04	hh_s6aq02	asset	hhasset_value	hhasset_value_w	real_hhvalue	land_holding	median_mrk	median_price	median_age	median_soil	ag_rainy_15	ag_rainy_18	mrk_dist	s5bq02	s5bq09	ag_rainy_21	s7q02	s7q04
2015	070902088800503092	7	9	2	3	0	0	25.10013	0	0	0		Matched (3)	8	3680.076416015625	47.5	1	0	10.5	3	0	2	3410	80	Matched (3)	3490	3490	3490	1.685636	8.5	25.10013	48.5	2	1							
2015	070902088800503107	7	9	2	3	0	0	25.10013	0	0	0		Matched (3)	4	3680.076416015625	47.5	0	1	10.5	2	0	2	1797	68	Matched (3)	1865	1865	1865	.67320001	8.5	25.10013	48.5	2	1							
2015	070902088800503122	7	9	2	3	0	0	25.10013	0	0	0		Matched (3)	7	3680.076416015625	48	1	0	10.5	2	0	2	945	56	Matched (3)	1001	1001	1001	3.0011659	8.5	25.10013	48.5	2	1							
2015	070902088800503137	7	9	2	3	155	13	25.10013	0	0	1		Matched (3)	7	3680.076416015625	48	0	0	10.5	3	0	2	3015	50	Matched (3)	3065	3065	3065	3.268136	8.5	25.10013	48.5	2	1							
2015	070905088800303002	7	9	5	3	180	12.5	27.803221	0	0	1		Matched (3)	5	3045.653564453125	42	1	0	7	2	0	2	675	20	Matched (3)	695	695	695	.239509	8.5	25.10013	48.5	2	1							
2015	070905088800303012	7	9	5	3	547	38	27.835402	0	0	1		Matched (3)	9	3045.653564453125	38	1	1	7	3	0	1	2855	68	Matched (3)	2923	2923	2923	.75740498	8.5	25.10013	48.5	2	1							
2015	070905088800303017	7	9	5	3	0	0	25.10013	0	0	0		Matched (3)	6	3045.653564453125	37	1	0	7	1	0	2	175	21	Matched (3)	196	196	196	.125532	8.5	25.10013	48.5	2	1							
2015	070905088800303027	7	9	5	3	0	0	25.10013	0	0	0		Matched (3)	4	3045.653564453125	58	1	0	7	1	0	2	1735	47	Matched (3)	1782	1782	1782	.30121499	8.5	25.10013	48.5	2	1							
2015	070905088800303032	7	9	5	3	1800	125	27.835402	0	0	1		Matched (3)	10	3045.653564453125	41	0	1	7	3	0	2	1910	66	Matched (3)	1976	1976	1976	1.50131	8.5	25.10013	48.5	2	1							
2015	070905088800303047	7	9	5	3	0	0	25.10013	1	0	0		Matched (3)	7	3045.653564453125	37	1	1	7	3	0	2	2200	11	Matched (3)	2211	2211	2211	1.038673	8.5	25.10013	48.5	2	1							
2015	070905088800303062	7	9	5	3	0	0	25.10013	0	0	0		Matched (3)	2	3045.653564453125	42	1	1	7	2	0	2	679	21	Matched (3)	700	700	700	.13443001	8.5	25.10013	48.5	2	1							
2015	070905088800303077	7	9	5	3	304	25	25.10013	0	0	1		Matched (3)	8	3045.653564453125	37	0	1	7	2	0	2	2050	22	Matched (3)	2072	2072	2072	1.289615	8.5	25.10013	48.5	2	1							
2015	070905088800303092	7	9	5	3	1027	35.09999847412109	56.493172	0	0	1		Matched (3)	5	3045.653564453125	37	1	0	7	2	0	2	1234	26	Matched (3)	1260	1260	1260	1.089005	8.5	25.10013	48.5	2	1							
2015	070905088800303107	7	9	5	3	0	0	25.10013	0	1	0		Matched (3)	5	3045.653564453125	37	0	1	7	2	0	2	1445	19	Matched (3)	1464	1464	1464	1.994574	8.5	25.10013	48.5	2	1							
2015	070905088800303122	7	9	5	3	1107	45	47.497169	0	0	1		Matched (3)	5	3045.653564453125	73	0	0	7	3	0	2	1752	58	Matched (3)	1810	1810	1810	2.3792861	8.5	25.10013	48.5	2	1							
2015	070905088800303137	7	9	5	3	0	0	25.10013	0	0	0		Matched (3)	7	3045.653564453125	37	1	0	7	1	1	2	812	20	Matched (3)	832	832	832	.388055	8.5	25.10013	48.5	2	1							
2015	070906010100104022	7	9	6	4	0	0	25.10013	0	1	0		Matched (3)	5	2190.12646484375	44.5	0	1	10.5	2	1	2	4463	200	Matched (3)	4663	4663	4663	.075226001	8.5	25.10013	48.5	2	1							
2015	070906010100104033	7	9	6	4	0	0	25.10013	0	0	0		Matched (3)	12	2190.12646484375	44.5	0	1	10.5	3	1	2	5280	586	Matched (3)	5866	5866	5866	.068198003	8.5	25.10013	48.5	2	1							
2015	070906010100104044	7	9	6	4	0	0	25.10013	0	0	0		Matched (3)	7	2190.12646484375	44.5	1	1	10.5	1	0	1	1664	68	Matched (3)	1732	1732	1732	.068198003	8.5	25.10013	48.5	2	1							
2015	070906010100104055	7	9	6	4	0	0	25.10013	0	0	0		Matched (3)	7	2190.12646484375	44.5	0	1	10.5	2	1	2	6500	360	Matched (3)	6860	6860	6860	.27446902	8.5	25.10013	48.5	2	1							
2015	070906010100104066	7	9	6	4	0	0	25.10013	0	0	0		Matched (3)	5	2190.12646484375	62	1	0	10.5	2	1	2	4760	184	Matched (3)	4944	4944	4944	.13911499	8.5	25.10013	48.5	2	1							
2015	070906010100104088	7	9	6	4	80	5	30.892467	1	0	1		Matched (3)	6	2190.12646484375	44.5	0	1	10.5	2	0	1	16547	432	Matched (3)	16979	16979	16979	.151435	8.5	25.10013	48.5	2	1							
2015	070906010100104099	7	9	6	4	342	25	26.413061	0	0	1		Matched (3)	9	2190.12646484375	60	0	1	10.5	5	1	2	14464	490	Matched (3)	14954	14954	14954	1.915022	8.5	25.10013	48.5	2	1							
2015	070906010100104110	7	9	6	4	1579	113	29.888462	0	0	1		Matched (3)	7	2190.12646484375	49	0	1	10.5	5	1	2	5580	79	Matched (3)	5659	5659	5659	3.829083	8.5	25.10013	48.5	2	1							
2015	070907088801501002	7	9	7	1	0	0	25.10013	0	0	0		Matched (3)	7	4621.26416015625	44.5	0	1	10.5	2	0	2	2391	131	Matched (3)	2522	2522	2522	.69626999	8.5	25.10013	48.5	2	1							
2015	070907088801501017	7	9	7	1	0	0	25.10013	0	0	0		Matched (3)	3	4621.26416015625	44.5	0	0	10.5	3	0	2	1346	65	Matched (3)	1411	1411	1411	.46327999	8.5	25.10013	48.5	2	1							
2015	070907088801501032	7	9	7	1	222	12	35.719418	0	0	1		Matched (3)	8	4621.26416015625	71	0	0	10.5	2	0	2	1780	45	Matched (3)	1825	1825	1825	1.25029	8.5	25.10013	48.5	2	1							
2015	070907088801501047	7	9	7	1	300	25	25.10013	0	0	1		Matched (3)	12	4621.26416015625	44.5	0	1	10.5	3	1	2	985	16	Matched (3)	1001	1001	1001	1.27475	8.5	25.10013	48.5	2	1							
2015	070907088801501077	7	9	7	1	0	0	25.10013	0	0	0		Matched (3)	4	4621.26416015625	44.5	0	0	10.5	2	1	2	2395	22	Matched (3)	2417	2417	2417	1.22426	8.5	25.10013	48.5	2	1							
2015	070907088801501092	7	9	7	1	0	0	25.10013	0	0	0		Matched (3)	4	4621.26416015625	44.5	0	1	10.5	2	0	2	1970	36	Matched (3)	2006	2006	2006	.98499	8.5	25.10013	48.5	2	1							
2015	070907088801501107	7	9	7	1	0	0	25.10013	0	0	0		Matched (3)	4	4621.26416015625	64	0	0	10.5	2	0	2	1530	28	Matched (3)	1558	1558	1558	.51687998	8.5	25.10013	48.5	2	1							
2015	070907088801501122	7	9	7	1	0	0	25.10013	0	0	0		Matched (3)	3	4621.26416015625	64	1	0	10.5	1	0	2	515	22	Matched (3)	537	537	537	.15314999	8.5	25.10013	48.5	2	1							
2015	070907088801501137	7	9	7	1	148	12	25.10013	0	0	1		Matched (3)	8	4621.26416015625	50	0	0	10.5	2	0	2	1200	20	Matched (3)	1220	1220	1220	1.08058	8.5	25.10013	48.5	2	1							
2015	070909088800601028	7	9	9	1	0	0	25.10013	0	0	0		Matched (3)	5	3972.139892578125	44.5	0	1	14	2	0	2	950	55	Matched (3)	1005	1005	1005	1.01138	8.5	25.10013	48.5	2	1							
2015	070909088800601052	7	9	9	1	370	25	28.575533	0	0	1		Matched (3)	5	3972.139892578125	44.5	1	0	14	1	1	2	710	6	Matched (3)	716	716	716	.57055998	8.5	25.10013	48.5	2	1							
2015	070909088800601076	7	9	9	1	0	0	25.10013	0	0	0		Matched (3)	5	3972.139892578125	59	1	0	14	2	1	2	920	9	Matched (3)	929	929	929	.25883001	8.5	25.10013	48.5	2	1							
2015	070909088800601100	7	9	9	1	520	38	28.575533	0	0	1		Matched (3)	6	3972.139892578125	49	0	1	14	3	0	2	1905	167	Matched (3)	2072	2072	2072	2.9675801	8.5	25.10013	48.5	2	1							
2015	070909088800601124	7	9	9	1	0	0	25.10013	1	0	0		Matched (3)	4	3972.139892578125	44.5	0	1	14	2	0	2	1225	288	Matched (3)	1513	1513	1513	1.95916	8.5	25.10013	48.5	2	1							
2015	070909088800601150	7	9	9	1	520	38	26.42119	0	0	1		Matched (3)	6	3972.139892578125	66	0	0	14	4	0	2	1420	31	Matched (3)	1451	1451	1451	2.88867	8.5	25.10013	48.5	2	1							
2015	070909088800601174	7	9	9	1	0	0	25.10013	0	0	0		Matched (3)	2	3972.139892578125	71	1	0	14	0	1	2	370	5	Matched (3)	375	375	375	.30811998	8.5	25.10013	48.5	2	1							
2015	070909088800601198	7	9	9	1	0	0	25.10013	0	0	0		Matched (3)	8	3972.139892578125	44.5	0	0	14	4	0	2	2510	35	Matched (3)	2545	2545	2545	2.8240499	8.5	25.10013	48.5	2	1							
2015	070909088800601222	7	9	9	1	0	0	25.10013	0	0	0		Matched (3)	4	3972.139892578125	44.5	0	0	14	2	0	2	1140	10	Matched (3)	1150	1150	1150	.95468003	8.5	25.10013	48.5	2	1							
2015	071001088800403004	7	10	1	3	0	0	25.10013	0	1	0		Matched (3)	4	5117.7490234375	46	0	0	9	2	1	2	2862	53	Matched (3)	2915	2915	2915	1.000911	8.5	25.10013	48.5	2	1							
2015	071001088800403022	7	10	1	3	0	0	25.10013	0	0	0		Matched (3)	6	5117.7490234375	46	0	1	9	2	1	2	4118	58	Matched (3)	4176	4176	4176	1.646348	8.5	25.10013	48.5	2	1							
2015	071001088800403031	7	10	1	3	0	0	25.10013	0	0	0		Matched (3)	9	5117.7490234375	55	0	0	9	2	1	2	2707	43	Matched (3)	2750	2750	2750	1.693796	8.5	25.10013	48.5	2	1							
2015	071001088800403049	7	10	1	3	0	0	25.10013	0	0	0		Matched (3)	6	5117.7490234375	49	0	0	9	2	1	2	1962	35	Matched (3)	1997	1997	1997	1.48883	8.5	25.10013	48.5	2	1							
2015	071001088800403058	7	10	1	3	0	0	25.10013	0	0	0		Matched (3)	6	5117.7490234375	46	1	0	9	2	1	2	2533	16	Matched (3)	2549	2549	2549	.75849003	8.5	25.10013	48.5	2	1							
2015	071001088800403085	7	10	1	3	0	0	25.10013	0	0	0		Matched (3)	2	5117.7490234375	68	1	0	9	0	1	1	327	8	Matched (3)	335	335	335	.865843	8.5	25.10013	48.5	2	1							
2015	071001088800403112	7	10	1	3	0	0	25.10013	0	0	0		Matched (3)	6	5117.7490234375	52	0	1	9	1	1	1	2340	36	Matched (3)	2376	2376	2376	4.0796499	8.5	25.10013	48.5	2	1							
2015	071001088800403139	7	10	1	3	0	0	25.10013	0	0	0		Matched (3)	7	5117.7490234375	46	0	1	9	2	1	2	3752	97	Matched (3)	3849	3849	3849	1.792134	8.5	25.10013	48.5	2	1							
2015	071001088800403166	7	10	1	3	0	0	25.10013	0	0	0		Matched (3)	7	5117.7490234375	46	1	0	9	2	1	2	1792	75	Matched (3)	1867	1867	1867	.43897501	8.5	25.10013	48.5	2	1							
2015	071001088800403193	7	10	1	3	0	0	25.10013	0	0	0		Matched (3)	1	5117.7490234375	55	1	0	9	1	1	2	1594	26	Matched (3)	1620	1620	1620	.28553501	8.5	25.10013	48.5	2	1							
2015	071001088800403220	7	10	1	3	0	0	25.10013	0	1	0		Matched (3)	7	5117.7490234375	46	0	0	9	3	1	1	2263	120	Matched (3)	2383	2383	2383	1.433303	8.5	25.10013	48.5	2	1							
2015	071001088800403247	7	10	1	3	0	0	25.10013	0	0	0		Matched (3)	5	5117.7490234375	57	1	0	9	2	1	2	1376	40	Matched (3)	1416	1416	1416	.29338202	8.5	25.10013	48.5	2	1							
2015	071003088801001007	7	10	3	1	3627	3	1302.6968	0	0	1		Matched (3)	11	5229.85009765625	46	0	1	8	5	0	2	3875	92	Matched (3)	3967	3967	3967	2.12588	8.5	25.10013	48.5	2	1							
2015	071003088801001028	7	10	3	1	0	0	25.10013	0	0	1		Matched (3)	8	5229.85009765625	44.5	0	1	8	3	0	2	2480	54	Matched (3)	2534	2534	2534	1.0147101	8.5	25.10013	48.5	2	1							
2015	071003088801001049	7	10	3	1	3778.75	305	28.865149	1	0	1		Matched (3)	14	5229.85009765625	53	0	1	8	3	0	2	4028	31	Matched (3)	4059	4059	4059	2.36729	8.5	25.10013	48.5	2	1							
2015	071003088801001071	7	10	3	1	0	0	25.10013	0	0	1		Matched (3)	6	5229.85009765625	47	0	1	8	2	0	2	1467	15	Matched (3)	1482	1482	1482	.87629998	8.5	25.10013	48.5	2	1							
2015	071003088801001076	7	10	3	1	0	0	25.10013	0	0	1		Matched (3)	11	5229.85009765625	49	0	0	8	6	0	2	3490	137	Matched (3)	3627	3627	3627	2.737	8.5	25.10013	48.5	2	1							
2015	071003088801001092	7	10	3	1	6522	1000	30.978281	0	0	1		Matched (3)	5	5229.85009765625	58	0	0	8	3	0	1	1670	24	Matched (3)	1694	1694	1694	.99077004	8.5	25.10013	48.5	2	1							
2015	071003088801001113	7	10	3	1	0	0	25.10013	0	1	1		Matched (3)	5	5229.85009765625	44.5	0	1	8	2	0	2	1236	28	Matched (3)	1264	1264	1264	2.45592	8.5	25.10013	48.5	2	1							
2015	071003088801001148	7	10	3	1	606	42.22000122070313	27.803221	0	0	1		Matched (3)	6	5229.85009765625	44.5	0	1	8	2	0	2	1397	18	Matched (3)	1415	1415	1415	1.11032	8.5	25.10013	48.5	2	1							
2015	071003088801001155	7	10	3	1	631	202	25.10013	1	0	1		Matched (3)	8	5229.85009765625	44.5	1	0	8	4	1	2	2552	80	Matched (3)	2632	2632	2632	1.19006	8.5	25.10013	48.5	2	1							
2015	071003088801001190	7	10	3	1	0	0	25.10013	0	0	1		Matched (3)	8	5229.85009765625	46	0	0	8	2	1	2	1887	61	Matched (3)	1948	1948	1948	.89319998	8.5	25.10013	48.5	2	1							
2015	071006088802401006	7	10	6	1	306	20	55.992599	0	0	1		Matched (3)	5	6991.92431640625	44.5	0	0	9	2	1	2	1037	21	Matched (3)	1058	1058	1058	1.31075	8.5	25.10013	48.5	2	1							
2015	071006088802401024	7	10	6	1	77	1700	25.10013	0	0	1		Matched (3)	6	6991.92431640625	44.5	0	0	9	2	0	2	633	13	Matched (3)	646	646	646	1.08628	8.5	25.10013	48.5	2	1							
2015	071006088802401042	7	10	6	1	111	9	27.030909	0	0	1		Matched (3)	5	6991.92431640625	63	0	0	9	4	1	2	7367	179	Matched (3)	7546	7546	7546	3.1016824	8.5	25.10013	48.5	2	1							
2015	071006088802401060	7	10	6	1	14	1	30.892467	0	0	1		Matched (3)	2	6991.92431640625	65	1	0	9	2	1	2	466	0	Matched (3)	466	466	466	.22764	8.5	25.10013	48.5	2	1							
2015	071006088802401082	7	10	6	1	34	1705	25.10013	0	1	1		Matched (3)	11	6991.92431640625	51	0	1	9	5	0	2	649	52	Matched (3)	701	701	701	2.7520781	8.5	25.10013	48.5	2	1							
2015	071006088802401100	7	10	6	1	0	0	25.10013	0	1	0		Matched (3)	7	6991.92431640625	65	0	0	9	6	0	2	410	8	Matched (3)	418	418	418	1.57216	8.5	25.10013	48.5	2	1							
2015	071006088802401118	7	10	6	1	0	0	25.10013	0	0	0		Matched (3)	7	6991.92431640625	45	0	0	9	4	1	2	767	43	Matched (3)	810	810	810	.34156001	8.5	25.10013	48.5	2	1							
2015	071006088802401136	7	10	6	1	0	0	25.10013	0	0	0		Matched (3)	7	6991.92431640625	45	0	1	9	5	0	1	1128	42	Matched (3)	1170	1170	1170	1.84131	8.5	25.10013	48.5	2	1							
2015	071006088802401154	7	10	6	1	87	6	27.9963	0	1	1		Matched (3)	7	6991.92431640625	52	0	0	9	4	0	2	481	757	Matched (3)	1238	1238	1238	4.2419801	8.5	25.10013	48.5	2	1							
2015	071006088802401172	7	10	6	1	0	0	25.10013	0	0	0		Matched (3)	6	6991.92431640625	72	0	0	9	2	0	2	558	21	Matched (3)	579	579	579	.42986003	8.5	25.10013	48.5	2	1							
2015	071008088800105028	7	10	8	5	0	0	25.10013	0	0	1		Matched (3)	6	3021.982177734375	44.5	0	0	8.5	2	0	2	887	10	Matched (3)	897	897	897	.068198003	8.5	25.10013	48.5	2	1							
2015	071008088800105058	7	10	8	5	0	0	25.10013	0	1	1		Matched (3)	5	3021.982177734375	44.5	0	1	8.5	2	1	2	5257	508	Matched (3)	5765	5765	5765	.068198003	8.5	25.10013	48.5	2	1							
2015	071008088800105073	7	10	8	5	0	0	25.10013	0	0	0		Matched (3)	9	3021.982177734375	44.5	0	0	8.5	2	0	1	1055	55	Matched (3)	1110	1110	1110	.068198003	8.5	25.10013	48.5	2	1							
2015	071008088800105103	7	10	8	5	0	0	25.10013	0	0	0		Matched (3)	4	3021.982177734375	50	1	0	8.5	4	0	2	1699	29	Matched (3)	1728	1728	1728	.068198003	8.5	25.10013	48.5	2	1							
2015	071008088800105148	7	10	8	5	0	0	25.10013	0	0	1		Matched (3)	6	3021.982177734375	97	0	0	8.5	2	0	2	1664	74	Matched (3)	1738	1738	1738	.068198003	8.5	25.10013	48.5	2	1							
2015	071008088800105178	7	10	8	5	0	0	25.10013	0	0	0		Matched (3)	8	3021.982177734375	54	0	1	8.5	6	1	1	5150	65	Matched (3)	5215	5215	5215	.068198003	8.5	25.10013	48.5	2	1							
2015	071009088801703002	7	10	9	3	0	0	25.10013	0	0	1		Matched (3)	11	4584.921875	52	0	0	4	4	1	2	858	18	Matched (3)	876	876	876	.43366	8.5	25.10013	48.5	2	1							
2015	071009088801703014	7	10	9	3	326.7799987792969	22	28.826534	0	0	1		Matched (3)	6	4584.921875	50	0	0	4	3	1	2	329	4	Matched (3)	333	333	333	.068198003	8.5	25.10013	48.5	2	1							
2015	071009088801703020	7	10	9	3	0	0	25.10013	0	0	1		Matched (3)	10	4584.921875	41.5	0	0	4	3	1	2	1205	32	Matched (3)	1237	1237	1237	.32510999	8.5	25.10013	48.5	2	1							
2015	071009088801703032	7	10	9	3	0	0	25.10013	0	0	1		Matched (3)	8	4584.921875	41.5	0	0	4	3	0	2	1021	20	Matched (3)	1041	1041	1041	.1041	8.5	25.10013	48.5	2	1							
2015	071009088801703038	7	10	9	3	0	0	25.10013	0	0	1		Matched (3)	9	4584.921875	67	0	0	4	3	1	2	723	18	Matched (3)	741	741	741	.21423	8.5	25.10013	48.5	2	1							
2015	071009088801703056	7	10	9	3	0	0	25.10013	0	0	0		Matched (3)	3	4584.921875	68	1	0	4	1	1	2	302	32	Matched (3)	334	334	334	.13004	8.5	25.10013	48.5	2	1							
2015	071009088801703074	7	10	9	3	0	0	25.10013	0	0	1		Matched (3)	4	4584.921875	41.5	0	0	4	2	0	2	194	18	Matched (3)	212	212	212	.27987999	8.5	25.10013	48.5	2	1							
2015	071009088801703092	7	10	9	3	0	0	25.10013	0	0	1		Matched (3)	9	4584.921875	41.5	0	0	4	2	0	2	152	17	Matched (3)	169	169	169	.16141	8.5	25.10013	48.5	2	1							
2015	071009088801703110	7	10	9	3	0	0	25.10013	0	1	1		Matched (3)	7	4584.921875	42	0	0	4	2	0	2	1077	29	Matched (3)	1106	1106	1106	.45252001	8.5	25.10013	48.5	2	1							
2015	071009088801703128	7	10	9	3	0	0	25.10013	0	1	1		Matched (3)	6	4584.921875	48	0	0	4	2	1	2	515	28	Matched (3)	543	543	543	.068198003	8.5	25.10013	48.5	2	1							
2015	071009088801703146	7	10	9	3	858	1029	84.264725	0	0	1		Matched (3)	7	4584.921875	41.5	0	0	4	3	0	2	1412	19	Matched (3)	1431	1431	1431	.1216	8.5	25.10013	48.5	2	1							
2015	071009088801703164	7	10	9	3	217.0000004768372	14.5	34.908489	0	0	1		Matched (3)	9	4584.921875	41.5	0	0	4	2	1	2	1180	18	Matched (3)	1198	1198	1198	.121142	8.5	25.10013	48.5	2	1							
2015	071012088802901004	7	10	12	1	0	0	25.10013	0	0	1		Matched (3)	6	3975.59814453125	47.5	0	0	8.5	2	0	2	350	28	Matched (3)	378	378	378	.26708999	8.5	25.10013	48.5	2	1							
2015	071012088802901020	7	10	12	1	0	0	25.10013	0	1	1		Matched (3)	4	3975.59814453125	66	0	0	8.5	1	0	2	66	50	Matched (3)	116	116	116	.97355998	8.5	25.10013	48.5	2	1							
2015	071012088802901028	7	10	12	1	428	1616	25.10013	0	1	1		Matched (3)	5	3975.59814453125	50	0	0	8.5	3	0	2	406	28	Matched (3)	434	434	434	.20394	8.5	25.10013	48.5	2	1							
2015	071012088802901044	7	10	12	1	322	26	25.10013	0	1	1		Matched (3)	4	3975.59814453125	47.5	0	0	8.5	2	0	2	375	14	Matched (3)	389	389	389	.53144002	8.5	25.10013	48.5	2	1							
2015	071012088802901052	7	10	12	1	429	34	25.10013	0	1	1		Matched (3)	8	3975.59814453125	47.5	0	0	8.5	2	0	2	475	26	Matched (3)	501	501	501	.562415	8.5	25.10013	48.5	2	1							
2015	071012088802901076	7	10	12	1	335	25	25.904623	0	1	1		Matched (3)	8	3975.59814453125	51	0	0	8.5	4	0	2	513	28	Matched (3)	541	541	541	.78737503	8.5	25.10013	48.5	2	1							
2015	071012088802901100	7	10	12	1	642	52	25.10013	0	1	1		Matched (3)	12	3975.59814453125	48	0	0	8.5	4	0	2	112	10	Matched (3)	122	122	122	.64377499	8.5	25.10013	48.5	2	1							
2015	071012088802901124	7	10	12	1	643	50	25.10013	0	1	1		Matched (3)	4	3975.59814453125	72	1	0	8.5	2	0	2	357	17	Matched (3)	374	374	374	.51239997	8.5	25.10013	48.5	2	1							
2015	071012088802901148	7	10	12	1	0	0	25.10013	0	0	0		Matched (3)	1	3975.59814453125	36	1	0	8.5	1	0	2	196	28	Matched (3)	224	224	224	.172345	8.5	25.10013	48.5	2	1							
2015	071012088802901172	7	10	12	1	643	50	25.10013	0	1	1		Matched (3)	8	3975.59814453125	47.5	0	0	8.5	3	0	2	982	56	Matched (3)	1038	1038	1038	.47459	8.5	25.10013	48.5	2	1							
2015	071012088802901196	7	10	12	1	643	50	25.10013	0	1	1		Matched (3)	8	3975.59814453125	48	0	0	8.5	2	0	2	334	28	Matched (3)	362	362	362	.28861499	8.5	25.10013	48.5	2	1							
2015	071012088802901220	7	10	12	1	206	16	25.10013	0	1	1		Matched (3)	8	3975.59814453125	47.5	0	0	8.5	3	0	2	547	37	Matched (3)	584	584	584	.154625	8.5	25.10013	48.5	2	1							
2015	071101088800201039	7	11	1	1	650	25	50.20026	0	0	1		Matched (3)	7	2855.67138671875	45	0	0	30	2	0	1	6111	67	Matched (3)	6178	6178	6178	1.613034	8.5	25.10013	48.5	2	1							
2015	071101088800201072	7	11	1	1	0	0	25.10013	0	0	0		Matched (3)	4	2855.67138671875	69	0	0	30	1	0	2	1323	37	Matched (3)	1360	1360	1360	2.4711521	8.5	25.10013	48.5	2	1							
2015	071101088800201105	7	11	1	1	0	0	25.10013	0	0	0		Matched (3)	8	2855.67138671875	45	0	1	30	3	0	1	1180	48	Matched (3)	1228	1228	1228	1.201425	8.5	25.10013	48.5	2	1							
2015	071101088800201171	7	11	1	1	0	0	25.10013	0	0	0		Matched (3)	8	2855.67138671875	45	0	0	30	3	0	2	467	66	Matched (3)	533	533	533	1.167048	8.5	25.10013	48.5	2	1							
2015	071101088800201204	7	11	1	1	0	0	25.10013	0	0	0		Matched (3)	3	2855.67138671875	45	0	1	30	2	0	2	2005	80	Matched (3)	2085	2085	2085	3.4929731	8.5	25.10013	48.5	2	1							
2015	071101088800201270	7	11	1	1	650	25	50.20026	0	0	1		Matched (3)	6	2855.67138671875	45	0	0	30	2	0	1	1286	26	Matched (3)	1312	1312	1312	2.9729791	8.5	25.10013	48.5	2	1							
2015	071101088800201303	7	11	1	1	0	0	25.10013	0	0	1		Matched (3)	6	2855.67138671875	45	1	0	30	2	0	1	1115	100	Matched (3)	1215	1215	1215	2.2746179	8.5	25.10013	48.5	2	1							
2015	071103088801302003	7	11	3	2	0	0	24.1991	0	1	0		Matched (3)	4	2423.531982421875	50	1	0	20	2	0	2	1230	15	Matched (3)	1245	1245	1245	.305794	8.5	25.10013	48.5	2	1							
2015	071103088801302017	7	11	3	2	0	0	24.1991	0	1	0		Matched (3)	6	2423.531982421875	36	0	0	20	2	0	2	1103	76	Matched (3)	1179	1179	1179	.52728701	8.5	25.10013	48.5	2	1							
2015	071103088801302024	7	11	3	2	0	0	24.1991	0	0	0		Matched (3)	5	2423.531982421875	36	0	1	20	2	0	2	4219	376	Matched (3)	4595	4595	4595	.66750699	8.5	25.10013	48.5	2	1							
2015	071103088801302038	7	11	3	2	0	0	24.1991	0	0	0		Matched (3)	3	2423.531982421875	72	1	0	20	0	0	2	170	6	Matched (3)	176	176	176	.068198003	8.5	25.10013	48.5	2	1							
2015	071103088801302045	7	11	3	2	0	0	24.1991	0	1	0		Matched (3)	6	2423.531982421875	50	0	0	20	3	0	2	1615	21	Matched (3)	1636	1636	1636	.53587103	8.5	25.10013	48.5	2	1							
2015	071103088801302066	7	11	3	2	0	0	24.1991	0	1	0		Matched (3)	7	2423.531982421875	43	0	0	20	3	0	2	1145	13	Matched (3)	1158	1158	1158	1.129776	8.5	25.10013	48.5	2	1							
2015	071103088801302087	7	11	3	2	0	0	24.1991	0	0	0		Matched (3)	7	2423.531982421875	50	0	0	20	3	0	2	831	18	Matched (3)	849	849	849	.236463	8.5	25.10013	48.5	2	1							
2015	071103088801302108	7	11	3	2	0	0	24.1991	0	0	0		Matched (3)	6	2423.531982421875	36	0	0	20	2	0	2	580	21	Matched (3)	601	601	601	.131696	8.5	25.10013	48.5	2	1							
2015	071103088801302129	7	11	3	2	775	24.28000068664551	125.1431	0	0	1		Matched (3)	5	2423.531982421875	36	0	1	20	2	0	2	1150	9	Matched (3)	1159	1159	1159	.384031	8.5	25.10013	48.5	2	1							
2015	071103088801302150	7	11	3	2	0	0	24.1991	0	0	0		Matched (3)	4	2423.531982421875	36	0	1	20	2	0	2	760	13	Matched (3)	773	773	773	.39574999	8.5	25.10013	48.5	2	1							
2015	071103088801302171	7	11	3	2	395	25	30.506313	0	0	1		Matched (3)	4	2423.531982421875	36	0	1	20	2	0	2	3110	63	Matched (3)	3173	3173	3173	.38164699	8.5	25.10013	48.5	2	1							
2015	071103088801302192	7	11	3	2	0	0	24.1991	0	1	0		Matched (3)	8	2423.531982421875	36	0	0	20	3	0	2	3919	50	Matched (3)	3969	3969	3969	1.699151	8.5	25.10013	48.5	2	1							
2015	071104010100302027	7	11	4	2	1350	50	52.131039	0	1	1		Matched (3)	7	3020.809814453125	48	0	1	2	5	0	2	19589	335	Matched (3)	19924	17947	17947	.442873	8.5	25.10013	48.5	2	1							
2015	071104010100302042	7	11	4	2	0	0	24.1991	1	1	0		Matched (3)	6	3020.809814453125	44.5	0	1	2	2	0	2	9374	304	Matched (3)	9678	9678	9678	.89152002	8.5	25.10013	48.5	2	1							
2015	071104010100302057	7	11	4	2	0	0	24.1991	0	0	0		Matched (3)	10	3020.809814453125	48	0	0	2	5	0	2	6586	104	Matched (3)	6690	6690	6690	2.161855	8.5	25.10013	48.5	2	1							
2015	071104010100302072	7	11	4	2	0	0	24.1991	0	0	0		Matched (3)	7	3020.809814453125	46	0	0	2	3	0	2	2840	27	Matched (3)	2867	2867	2867	.84380502	8.5	25.10013	48.5	2	1							
